,index,lang,textfile,Freq,PCComplexity,compressed,folder,LengthScript,Idiosyncratic,Type,Family,Ancestor
25195,00632,pes,ز,15517,15.912325440102698,974,Arab,39,0,abjad,Middle East,Nbat
25196,00632,prs,ز,7047,15.912325440102698,974,Arab,39,0,abjad,Middle East,Nbat
25197,00632,snd,ز,514,15.912325440102698,974,Arab,39,0,abjad,Middle East,Nbat
25198,00632,uig,ز,4945,15.912325440102698,974,Arab,39,0,abjad,Middle East,Nbat
25199,00632,urd,ز,2025,15.912325440102698,974,Arab,39,0,abjad,Middle East,Nbat
25200,00633,arb,س,10589,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25201,00633,arz,س,5382,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25202,00633,pes,س,24100,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25203,00633,prs,س,11570,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25204,00633,snd,س,5429,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25205,00633,uig,س,8008,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25206,00633,urd,س,20575,51.2699385300306,1341,Arab,39,0,abjad,Middle East,Nbat
25207,00634,arb,ش,3665,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25208,00634,arz,ش,1809,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25209,00634,pes,ش,19790,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25210,00634,prs,ش,9026,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25211,00634,snd,ش,1147,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25212,00634,uig,ش,5920,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25213,00634,urd,ش,3369,53.907530070860794,1401,Arab,39,0,abjad,Middle East,Nbat
25214,00635,arb,ص,3688,61.021538672072204,1414,Arab,39,0,abjad,Middle East,Nbat
25215,00635,arz,ص,1860,61.021538672072204,1414,Arab,39,0,abjad,Middle East,Nbat
25216,00635,pes,ص,1902,61.021538672072204,1414,Arab,39,0,abjad,Middle East,Nbat
25217,00635,prs,ص,1029,61.021538672072204,1414,Arab,39,0,abjad,Middle East,Nbat
25218,00635,snd,ص,319,61.021538672072204,1414,Arab,39,0,abjad,Middle East,Nbat
25219,00635,urd,ص,1258,61.021538672072204,1414,Arab,39,0,abjad,Middle East,Nbat
25220,00636,arb,ض,3194,61.679979955145704,1435,Arab,39,0,abjad,Middle East,Nbat
25221,00636,arz,ض,1661,61.679979955145704,1435,Arab,39,0,abjad,Middle East,Nbat
25222,00636,pes,ض,852,61.679979955145704,1435,Arab,39,0,abjad,Middle East,Nbat
25223,00636,prs,ض,431,61.679979955145704,1435,Arab,39,0,abjad,Middle East,Nbat
25224,00636,snd,ض,117,61.679979955145704,1435,Arab,39,0,abjad,Middle East,Nbat
25225,00636,urd,ض,459,61.679979955145704,1435,Arab,39,0,abjad,Middle East,Nbat
25226,00637,arb,ط,3202,47.568305366104795,1142,Arab,39,0,abjad,Middle East,Nbat
25227,00637,arz,ط,1540,47.568305366104795,1142,Arab,39,0,abjad,Middle East,Nbat
25228,00637,pes,ط,2090,47.568305366104795,1142,Arab,39,0,abjad,Middle East,Nbat
25229,00637,prs,ط,1179,47.568305366104795,1142,Arab,39,0,abjad,Middle East,Nbat
25230,00637,snd,ط,310,47.568305366104795,1142,Arab,39,0,abjad,Middle East,Nbat
25231,00637,urd,ط,1272,47.568305366104795,1142,Arab,39,0,abjad,Middle East,Nbat
25232,00638,arb,ظ,663,48.297791161518,1169,Arab,39,0,abjad,Middle East,Nbat
25233,00638,arz,ظ,329,48.297791161518,1169,Arab,39,0,abjad,Middle East,Nbat
25234,00638,pes,ظ,720,48.297791161518,1169,Arab,39,0,abjad,Middle East,Nbat
25235,00638,prs,ظ,297,48.297791161518,1169,Arab,39,0,abjad,Middle East,Nbat
25236,00638,snd,ظ,70,48.297791161518,1169,Arab,39,0,abjad,Middle East,Nbat
25237,00638,urd,ظ,263,48.297791161518,1169,Arab,39,0,abjad,Middle East,Nbat
25238,00639,arb,ع,15389,41.2284833697892,1132,Arab,39,0,abjad,Middle East,Nbat
25239,00639,arz,ع,7842,41.2284833697892,1132,Arab,39,0,abjad,Middle East,Nbat
25240,00639,pes,ع,7963,41.2284833697892,1132,Arab,39,0,abjad,Middle East,Nbat
25241,00639,prs,ع,4315,41.2284833697892,1132,Arab,39,0,abjad,Middle East,Nbat
25242,00639,snd,ع,1604,41.2284833697892,1132,Arab,39,0,abjad,Middle East,Nbat
25243,00639,urd,ع,4769,41.2284833697892,1132,Arab,39,0,abjad,Middle East,Nbat
25244,0063A,arb,غ,1313,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25245,0063A,arz,غ,648,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25246,0063A,pes,غ,1156,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25247,0063A,prs,غ,472,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25248,0063A,snd,غ,119,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25249,0063A,uig,غ,5354,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25250,0063A,urd,غ,516,41.9572872869433,1187,Arab,39,0,abjad,Middle East,Nbat
25251,00641,arb,ف,11958,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25252,00641,arz,ف,5989,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25253,00641,pes,ف,10641,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25254,00641,prs,ف,4835,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25255,00641,snd,ف,481,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25256,00641,uig,ف,25,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25257,00641,urd,ف,2443,48.79349594339371,1295,Arab,39,0,abjad,Middle East,Nbat
25258,00642,arb,ق,9424,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25259,00642,arz,ق,4586,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25260,00642,pes,ق,4907,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25261,00642,prs,ق,2772,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25262,00642,snd,ق,596,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25263,00642,uig,ق,9975,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25264,00642,urd,ق,2857,46.5441311184453,1341,Arab,39,0,abjad,Middle East,Nbat
25265,00643,arb,ك,12992,46.0401178898074,1202,Arab,39,0,abjad,Middle East,Nbat
25266,00643,arz,ك,6466,46.0401178898074,1202,Arab,39,0,abjad,Middle East,Nbat
25267,00643,pes,ك,3559,46.0401178898074,1202,Arab,39,0,abjad,Middle East,Nbat
25268,00643,prs,ك,3560,46.0401178898074,1202,Arab,39,0,abjad,Middle East,Nbat
25269,00643,uig,ك,7966,46.0401178898074,1202,Arab,39,0,abjad,Middle East,Nbat
25270,00644,arb,ل,42612,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25271,00644,arz,ل,21721,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25272,00644,pes,ل,9800,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25273,00644,prs,ل,4802,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25274,00644,snd,ل,3555,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25275,00644,uig,ل,19939,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25276,00644,urd,ل,13251,38.153911128683205,1008,Arab,39,0,abjad,Middle East,Nbat
25277,00645,arb,م,27238,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25278,00645,arz,م,13817,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25279,00645,pes,م,38876,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25280,00645,prs,م,18572,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25281,00645,snd,م,4264,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25282,00645,uig,م,9049,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25283,00645,urd,م,17744,30.652583308183196,1137,Arab,39,0,abjad,Middle East,Nbat
25284,00646,arb,ن,26278,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25285,00646,arz,ن,13074,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25286,00646,pes,ن,59556,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25287,00646,prs,ن,27370,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25288,00646,snd,ن,18630,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25289,00646,uig,ن,20532,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25290,00646,urd,ن,24060,29.0377062537783,1032,Arab,39,0,abjad,Middle East,Nbat
25291,00647,arb,ه,19073,23.5473904986866,988,Arab,39,0,abjad,Middle East,Nbat
25292,00647,arz,ه,8648,23.5473904986866,988,Arab,39,0,abjad,Middle East,Nbat
25293,00647,pes,ه,45450,23.5473904986866,988,Arab,39,0,abjad,Middle East,Nbat
25294,00647,prs,ه,22031,23.5473904986866,988,Arab,39,0,abjad,Middle East,Nbat
25295,00648,arb,و,29720,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25296,00648,arz,و,14581,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25297,00648,pes,و,47787,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25298,00648,prs,و,23481,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25299,00648,snd,و,15275,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25300,00648,uig,و,4660,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25301,00648,urd,و,37318,29.0398299595465,1175,Arab,39,0,abjad,Middle East,Nbat
25302,00649,arb,ى,4919,39.8534538624728,1221,Arab,39,0,abjad,Middle East,Nbat
25303,00649,arz,ى,2475,39.8534538624728,1221,Arab,39,0,abjad,Middle East,Nbat
25304,00649,uig,ى,49745,39.8534538624728,1221,Arab,39,0,abjad,Middle East,Nbat
25305,0064A,arb,ي,29849,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25306,0064A,arz,ي,14545,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25307,0064A,pes,ي,1,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25308,0064A,prs,ي,1,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25309,0064A,snd,ي,25494,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25310,0064A,uig,ي,10013,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25311,0064A,urd,ي,6,41.6540657793261,1224,Arab,39,0,abjad,Middle East,Nbat
25312,00710,aii,ܐ,28043,38.95732196022539,1146,Syrc,29,0,abjad,Middle East,Armi
25313,00710,syc,ܐ,28261,38.95732196022539,1146,Syrc,29,0,abjad,Middle East,Armi
25314,00712,aii,ܒ,11267,36.567553243955395,1005,Syrc,29,0,abjad,Middle East,Armi
25315,00712,syc,ܒ,8222,36.567553243955395,1005,Syrc,29,0,abjad,Middle East,Armi
25316,00713,aii,ܓ,2436,51.4062401607837,1094,Syrc,29,0,abjad,Middle East,Armi
25317,00713,syc,ܓ,1649,51.4062401607837,1094,Syrc,29,0,abjad,Middle East,Armi
25318,00714,aii,ܔ,1338,52.701189640822804,1126,Syrc,29,0,abjad,Middle East,Armi
25319,00715,aii,ܕ,9991,17.2622259808288,906,Syrc,29,0,abjad,Middle East,Armi
25320,00715,syc,ܕ,12474,17.2622259808288,906,Syrc,29,0,abjad,Middle East,Armi
25321,00717,aii,ܗ,12269,41.603344368291296,1200,Syrc,29,0,abjad,Middle East,Armi
25322,00717,syc,ܗ,11796,41.603344368291296,1200,Syrc,29,0,abjad,Middle East,Armi
25323,00718,aii,ܘ,20675,27.5120969278888,1063,Syrc,29,0,abjad,Middle East,Armi
25324,00718,syc,ܘ,21287,27.5120969278888,1063,Syrc,29,0,abjad,Middle East,Armi
25325,00719,aii,ܙ,1785,10.363633059106599,843,Syrc,29,0,abjad,Middle East,Armi
25326,00719,syc,ܙ,1445,10.363633059106599,843,Syrc,29,0,abjad,Middle East,Armi
25327,0071A,aii,ܚ,4130,24.585006606411298,1047,Syrc,29,0,abjad,Middle East,Armi
25328,0071A,syc,ܚ,4157,24.585006606411298,1047,Syrc,29,0,abjad,Middle East,Armi
25329,0071B,aii,ܛ,1712,53.6841513298498,1292,Syrc,29,0,abjad,Middle East,Armi
25330,0071B,syc,ܛ,1390,53.6841513298498,1292,Syrc,29,0,abjad,Middle East,Armi
25331,0071D,aii,ܝ,23266,7.36113730848397,841,Syrc,29,0,abjad,Middle East,Armi
25332,0071D,syc,ܝ,18418,7.36113730848397,841,Syrc,29,0,abjad,Middle East,Armi
25333,0071F,aii,ܟ,6881,39.458367860913896,1146,Syrc,29,0,abjad,Middle East,Armi
25334,0071F,syc,ܟ,6076,39.458367860913896,1146,Syrc,29,0,abjad,Middle East,Armi
25335,00720,aii,ܠ,16925,27.8122528436798,947,Syrc,29,0,abjad,Middle East,Armi
25336,00720,syc,ܠ,15206,27.8122528436798,947,Syrc,29,0,abjad,Middle East,Armi
25337,00721,aii,ܡ,12023,43.877109815211604,1205,Syrc,29,0,abjad,Middle East,Armi
25338,00721,syc,ܡ,13394,43.877109815211604,1205,Syrc,29,0,abjad,Middle East,Armi
25339,00722,aii,ܢ,13084,24.5199361820221,907,Syrc,29,0,abjad,Middle East,Armi
25340,00722,syc,ܢ,19927,24.5199361820221,907,Syrc,29,0,abjad,Middle East,Armi
25341,00723,aii,ܣ,2462,49.39053059355621,1344,Syrc,29,0,abjad,Middle East,Armi
25342,00724,syc,ܤ,2332,49.39053059355621,1327,Syrc,29,0,abjad,Middle East,Armi
25343,00725,aii,ܥ,4942,30.298716427069696,950,Syrc,29,0,abjad,Middle East,Armi
25344,00725,syc,ܥ,5562,30.298716427069696,950,Syrc,29,0,abjad,Middle East,Armi
25345,00726,aii,ܦ,3563,44.152361742259,1176,Syrc,29,0,abjad,Middle East,Armi
25346,00726,syc,ܦ,2807,44.152361742259,1176,Syrc,29,0,abjad,Middle East,Armi
25347,00728,aii,ܨ,999,37.8554751293213,1106,Syrc,29,0,abjad,Middle East,Armi
25348,00728,syc,ܨ,680,37.8554751293213,1106,Syrc,29,0,abjad,Middle East,Armi
25349,00729,aii,ܩ,3681,38.7332486923078,1196,Syrc,29,0,abjad,Middle East,Armi
25350,00729,syc,ܩ,3002,38.7332486923078,1196,Syrc,29,0,abjad,Middle East,Armi
25351,0072A,aii,ܪ,9510,17.1955193234131,899,Syrc,29,0,abjad,Middle East,Armi
25352,0072A,syc,ܪ,9297,17.1955193234131,899,Syrc,29,0,abjad,Middle East,Armi
25353,0072B,aii,ܫ,5368,34.9510587119664,1010,Syrc,29,0,abjad,Middle East,Armi
25354,0072B,syc,ܫ,5847,34.9510587119664,1010,Syrc,29,0,abjad,Middle East,Armi
25355,0072C,aii,ܬ,8684,43.722511477472295,1223,Syrc,29,0,abjad,Middle East,Armi
25356,0072C,syc,ܬ,10226,43.722511477472295,1223,Syrc,29,0,abjad,Middle East,Armi
25357,00905,awa,अ,3064,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25358,00905,hin,अ,4418,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25359,00905,hne,अ,3422,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25360,00905,lif,अ,374,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25361,00905,mai,अ,2925,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25362,00905,mar,अ,1592,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25363,00905,npi,अ,2198,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25364,00905,taj,अ,435,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25365,00905,urd,अ,1461,59.8142997072182,1311,Deva,54,0,abugida,India,Brah
25366,00906,awa,आ,1596,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25367,00906,hin,आ,3016,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25368,00906,hne,आ,871,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25369,00906,lif,आ,3187,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25370,00906,mai,आ,1616,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25371,00906,mar,आ,4130,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25372,00906,npi,आ,1649,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25373,00906,taj,आ,1097,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25374,00906,urd,आ,1430,82.50510109958759,1363,Deva,54,0,abugida,India,Brah
25375,00907,awa,इ,5740,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25376,00907,hin,इ,3103,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25377,00907,hne,इ,1203,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25378,00907,lif,इ,1458,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25379,00907,mai,इ,396,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25380,00907,mar,इ,223,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25381,00907,npi,इ,872,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25382,00907,taj,इ,1489,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25383,00907,urd,इ,1192,51.66725123165521,1295,Deva,54,0,abugida,India,Brah
25384,00908,awa,ई,1528,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25385,00908,hin,ई,1539,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25386,00908,hne,ई,839,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25387,00908,mai,ई,385,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25388,00908,mar,ई,511,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25389,00908,npi,ई,3093,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25390,00908,taj,ई,1,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25391,00908,urd,ई,1144,63.3272676464847,1509,Deva,54,0,abugida,India,Brah
25392,00909,awa,उ,5657,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25393,00909,hin,उ,7168,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25394,00909,hne,उ,432,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25395,00909,lif,उ,114,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25396,00909,mai,उ,506,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25397,00909,mar,उ,541,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25398,00909,npi,उ,3912,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25399,00909,taj,उ,402,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25400,00909,urd,उ,2475,46.1970270685637,1203,Deva,54,0,abugida,India,Brah
25401,0090A,awa,ऊ,84,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25402,0090A,hin,ऊ,400,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25403,0090A,hne,ऊ,2668,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25404,0090A,mai,ऊ,55,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25405,0090A,mar,ऊ,374,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25406,0090A,npi,ऊ,347,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25407,0090A,taj,ऊ,45,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25408,0090A,urd,ऊ,106,65.2539683144787,1326,Deva,54,0,abugida,India,Brah
25409,0090B,awa,ऋ,1,80.20808611842409,1385,Deva,54,0,abugida,India,Brah
25410,0090B,hin,ऋ,2,80.20808611842409,1385,Deva,54,0,abugida,India,Brah
25411,0090B,mai,ऋ,11,80.20808611842409,1385,Deva,54,0,abugida,India,Brah
25412,0090B,npi,ऋ,26,80.20808611842409,1385,Deva,54,0,abugida,India,Brah
25413,0090D,awa,ऍ,194,61.678715043774794,1319,Deva,54,0,abugida,India,Brah
25414,0090F,awa,ए,1133,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25415,0090F,hin,ए,5134,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25416,0090F,hne,ए,1410,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25417,0090F,lif,ए,518,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25418,0090F,mai,ए,1174,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25419,0090F,mar,ए,567,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25420,0090F,npi,ए,2610,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25421,0090F,taj,ए,1184,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25422,0090F,urd,ए,1679,47.625826992019206,1149,Deva,54,0,abugida,India,Brah
25423,00910,awa,ऐ,2,60.5801996841809,1253,Deva,54,0,abugida,India,Brah
25424,00910,hin,ऐ,401,60.5801996841809,1253,Deva,54,0,abugida,India,Brah
25425,00910,mai,ऐ,30,60.5801996841809,1253,Deva,54,0,abugida,India,Brah
25426,00910,mar,ऐ,207,60.5801996841809,1253,Deva,54,0,abugida,India,Brah
25427,00910,npi,ऐ,1,60.5801996841809,1253,Deva,54,0,abugida,India,Brah
25428,00910,urd,ऐ,135,60.5801996841809,1253,Deva,54,0,abugida,India,Brah
25429,00913,awa,ओ,1809,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25430,00913,hin,ओ,788,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25431,00913,hne,ओ,3138,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25432,00913,lif,ओ,948,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25433,00913,mai,ओ,2060,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25434,00913,mar,ओ,105,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25435,00913,npi,ओ,254,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25436,00913,taj,ओ,676,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25437,00913,urd,ओ,178,94.4098045176502,1491,Deva,54,0,abugida,India,Brah
25438,00914,awa,औ,3,101.73232405864401,1620,Deva,54,0,abugida,India,Brah
25439,00914,hin,औ,5679,101.73232405864401,1620,Deva,54,0,abugida,India,Brah
25440,00914,mai,औ,506,101.73232405864401,1620,Deva,54,0,abugida,India,Brah
25441,00914,mar,औ,1,101.73232405864401,1620,Deva,54,0,abugida,India,Brah
25442,00914,npi,औ,28,101.73232405864401,1620,Deva,54,0,abugida,India,Brah
25443,00914,urd,औ,1168,101.73232405864401,1620,Deva,54,0,abugida,India,Brah
25444,00915,awa,क,11754,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25445,00915,hin,क,34520,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25446,00915,hne,क,10737,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25447,00915,lif,क,13282,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25448,00915,mai,क,13412,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25449,00915,mar,क,8419,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25450,00915,npi,क,10428,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25451,00915,taj,क,1972,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25452,00915,urd,क,12251,69.0852082730771,1277,Deva,54,0,abugida,India,Brah
25453,00916,awa,ख,1114,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25454,00916,hin,ख,3216,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25455,00916,hne,ख,1855,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25456,00916,lif,ख,4567,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25457,00916,mai,ख,1334,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25458,00916,mar,ख,931,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25459,00916,npi,ख,1687,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25460,00916,taj,ख,1518,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25461,00916,urd,ख,1619,81.3648533621343,1342,Deva,54,0,abugida,India,Brah
25462,00917,awa,ग,2352,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25463,00917,hin,ग,8689,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25464,00917,hne,ग,2183,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25465,00917,lif,ग,2905,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25466,00917,mai,ग,2186,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25467,00917,mar,ग,3015,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25468,00917,npi,ग,3787,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25469,00917,taj,ग,6133,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25470,00917,urd,ग,2968,38.7395404903597,861,Deva,54,0,abugida,India,Brah
25471,00918,awa,घ,216,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25472,00918,hin,घ,634,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25473,00918,hne,घ,652,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25474,00918,lif,घ,479,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25475,00918,mai,घ,303,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25476,00918,mar,घ,814,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25477,00918,npi,घ,427,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25478,00918,taj,घ,216,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25479,00918,urd,घ,136,53.7115922895631,1196,Deva,54,0,abugida,India,Brah
25480,00919,lif,ङ,11834,56.382793809423,1227,Deva,54,0,abugida,India,Brah
25481,00919,mai,ङ,23,56.382793809423,1227,Deva,54,0,abugida,India,Brah
25482,00919,npi,ङ,176,56.382793809423,1227,Deva,54,0,abugida,India,Brah
25483,00919,taj,ङ,5265,56.382793809423,1227,Deva,54,0,abugida,India,Brah
25484,0091A,awa,च,2172,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25485,0091A,hin,च,3811,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25486,0091A,hne,च,1406,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25487,0091A,lif,च,1027,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25488,0091A,mai,च,1206,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25489,0091A,mar,च,5117,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25490,0091A,npi,च,1717,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
25491,0091A,taj,च,2932,54.7006881812653,1125,Deva,54,0,abugida,India,Brah
